3.217339512045467309e-01,4.169109439119197263e-02,6.150536307040249673e-01,-1.600365396571654109e-02,4.228701569519655590e-01,2.307422274111090299e-01,4.511212211077213555e-03,-2.647635752210376892e-02
-1.272660224321876463e-02,9.991781381337015711e-02,-7.168769576028218016e-02,2.016789700145116618e-02,-1.377320223009738109e-01,1.569096534077121241e-01,5.333233132530420390e-02,-2.135939879314418047e-02
-2.320874145909737531e-03,1.025696005954883222e-01,-4.352132861366335426e-02,4.581713164206466411e-03,-1.877641451252320612e-02,-3.692905291922658068e-02,-1.828451205694165901e-02,-7.205138567063377845e-03
-6.695296552394808254e-02,2.054151252758805168e-01,-4.086225333520180497e-02,-8.476353485857067091e-03,-9.977101344228589408e-02,-2.703161897367116137e-02,1.411088533640895704e-01,3.070988467915437142e-02
-6.715907889840190548e-02,-3.969385624464356194e-02,-6.074362565967376254e-02,1.880529518961069485e-02,1.345242965036453631e-01,-9.908530667918611506e-03,-1.228434303765343384e-02,9.799818665289605768e-02
4.694118137662354334e-02,5.091702603319313292e-02,-5.101167769441491279e-02,-4.055399318859105140e-04,-1.785795420712870188e-02,-5.725287240255622079e-02,-8.667940492291328208e-03,-1.285470370290227662e-02
8.474557007779845094e-03,-1.747211494526836745e-02,4.027114497367248989e-03,-5.893418587264717852e-03,4.347893730516463537e-03,-1.845354570329783839e-02,-1.199369022228398071e-02,6.880227956155664237e-02
4.730293310863135925e-02,5.374818033693883057e-02,-4.823538088236072052e-02,-2.121045314903020982e-03,-2.092751615458910558e-02,-8.533147957209395729e-02,-9.537549336218998156e-03,-6.939241425205283816e-03
3.277802348757478425e-03,9.854728378955746049e-02,6.320378658113565140e-02,-5.233853460878400664e-03,-3.946376075697795999e-02,-1.634147004243887216e-03,-3.880304514948017171e-03,-1.749629974983861816e-02
3.859404303352606536e-02,4.201376381555398803e-02,-3.969793919543038868e-02,-1.059137777475972634e-03,-1.583120146313800672e-02,-3.108874232999854145e-02,-1.047215097021104817e-02,-1.551118267051646883e-02
-1.089428020439964576e-02,6.549619895022745775e-02,-5.119736582275298542e-02,-1.326260007926646431e-02,-1.565901221552196132e-02,-3.670799793688989121e-02,5.241858574145569043e-03,-3.670869336902654601e-02
-3.356748539064275394e-01,2.435380305858939332e-01,-2.890649827969950930e-02,-9.809281855223889526e-03,6.714237211518596371e-02,-1.352688476614408164e-02,-1.155775837652445875e-01,-1.448978596779078830e-02
4.694118137662354334e-02,5.091702603319313292e-02,-5.101167769441491279e-02,-4.055399318859105140e-04,-1.785795420712870188e-02,-5.725287240255622079e-02,-8.667940492291328208e-03,-1.285470370290227662e-02
4.694118137662354334e-02,5.091702603319313292e-02,-5.101167769441491279e-02,-4.055399318859105140e-04,-1.785795420712870188e-02,-5.725287240255622079e-02,-8.667940492291328208e-03,-1.285470370290227662e-02
-8.539855130816551010e-02,2.204837247084929786e-01,5.799634529230364433e-02,-6.621350014058306407e-03,-5.435848048551379999e-03,-5.899735175789131564e-02,7.462995485331758334e-03,9.288022263663589170e-03
-3.391578735841477982e-02,2.994167749084396535e-01,1.355254565141278955e-01,9.332576492955799857e-03,-1.103120487237913352e-02,-9.403977275019451132e-02,1.161960619714759446e-02,4.036011836659128549e-02
-8.588598314167148265e-03,1.739559868063731696e-01,7.624871426322840651e-02,-3.656946434523394851e-02,2.970441115653378941e-02,1.231269262434501674e-02,-1.747416466615178687e-02,-5.144470327390039677e-02
-1.100780410183267166e-01,2.632682248377703482e-01,5.989667940982670163e-02,-7.382984699558873057e-03,2.766589765633671767e-03,-8.326950031346321002e-02,2.301654301780012638e-03,1.586392230950593035e-02
-2.574043744666664607e-02,6.344255544163521221e-02,-5.070846778640847319e-02,-1.441564710080307267e-03,-1.066969483360014851e-03,-2.774614866293477131e-02,1.782745830839259707e-02,5.461585523799539904e-03
-5.293773643362911091e-02,1.492638828981909804e-01,-3.722872691691867658e-02,-3.216325720326650237e-03,2.679254237408210115e-03,-4.437622249356829723e-02,-1.278883579852335348e-02,2.181890883379774410e-02
2.218230208377038569e-03,2.510462501421480974e-01,-1.128377830334577892e-01,-1.828973039434810682e-02,-3.629848631099653194e-02,-2.967322089315092490e-02,-2.498401642983996002e-02,1.718143691614960888e-02
-3.080280610994857483e-03,4.097054392313682208e-02,-4.179096754402111119e-02,-8.711283993896852193e-03,8.079992529934498444e-03,-5.189101756347314076e-02,5.390703146743832525e-03,1.459885426215329352e-02
-2.646559022154446744e-02,1.631918661499322243e-01,-3.784067370140568876e-02,-3.276259077341591580e-03,-1.729555150361932608e-02,-1.730033407879501273e-02,2.576780440500651016e-03,-4.139937311785503449e-02
-1.448974959224835247e-02,-7.857774509414347519e-02,-5.545676710589579617e-02,3.059552254687271725e-02,7.884536344835371691e-02,2.336121160819814094e-02,-2.089423010643923564e-02,-5.932776943428226535e-02
-2.513077525235530435e-02,8.478496530479548432e-02,-5.399479849748757554e-02,-2.485379962949897138e-03,-6.222102024625652617e-04,-1.635697325022623591e-02,1.242772348909855148e-02,7.451925019258685660e-03
-2.513077525235530435e-02,8.478496530479548432e-02,-5.399479849748757554e-02,-2.485379962949897138e-03,-6.222102024625652617e-04,-1.635697325022623591e-02,1.242772348909855148e-02,7.451925019258685660e-03
2.198773645024183071e-02,6.361634292821972958e-02,-4.728198965295811462e-02,-3.299486178975446354e-03,5.912685273036665965e-04,-1.135339011664357814e-02,3.214759091028527706e-06,7.022502093574402478e-03
-2.513077525235530435e-02,8.478496530479548432e-02,-5.399479849748757554e-02,-2.485379962949897138e-03,-6.222102024625652617e-04,-1.635697325022623591e-02,1.242772348909855148e-02,7.451925019258685660e-03
-1.166255784881680205e-02,-1.980145134918826280e-02,-2.283878160262940368e-02,-1.416043324395612662e-03,8.123962780747869331e-03,-2.887717874742138507e-02,7.915103895140115919e-02,4.073503754259076006e-04
-1.166255784881680205e-02,-1.980145134918826280e-02,-2.283878160262940368e-02,-1.416043324395612662e-03,8.123962780747869331e-03,-2.887717874742138507e-02,7.915103895140115919e-02,4.073503754259076006e-04
-1.166255784881680205e-02,-1.980145134918826280e-02,-2.283878160262940368e-02,-1.416043324395612662e-03,8.123962780747869331e-03,-2.887717874742138507e-02,7.915103895140115919e-02,4.073503754259076006e-04
-1.166255784881680205e-02,-1.980145134918826280e-02,-2.283878160262940368e-02,-1.416043324395612662e-03,8.123962780747869331e-03,-2.887717874742138507e-02,7.915103895140115919e-02,4.073503754259076006e-04
-1.166255784881680205e-02,-1.980145134918826280e-02,-2.283878160262940368e-02,-1.416043324395612662e-03,8.123962780747869331e-03,-2.887717874742138507e-02,7.915103895140115919e-02,4.073503754259076006e-04
-1.166255784881680205e-02,-1.980145134918826280e-02,-2.283878160262940368e-02,-1.416043324395612662e-03,8.123962780747869331e-03,-2.887717874742138507e-02,7.915103895140115919e-02,4.073503754259076006e-04
-1.166255784881680205e-02,-1.980145134918826280e-02,-2.283878160262940368e-02,-1.416043324395612662e-03,8.123962780747869331e-03,-2.887717874742138507e-02,7.915103895140115919e-02,4.073503754259076006e-04
-1.166255784881680205e-02,-1.980145134918826280e-02,-2.283878160262940368e-02,-1.416043324395612662e-03,8.123962780747869331e-03,-2.887717874742138507e-02,7.915103895140115919e-02,4.073503754259076006e-04
-1.166255784881680205e-02,-1.980145134918826280e-02,-2.283878160262940368e-02,-1.416043324395612662e-03,8.123962780747869331e-03,-2.887717874742138507e-02,7.915103895140115919e-02,4.073503754259076006e-04
-1.166255784881680205e-02,-1.980145134918826280e-02,-2.283878160262940368e-02,-1.416043324395612662e-03,8.123962780747869331e-03,-2.887717874742138507e-02,7.915103895140115919e-02,4.073503754259076006e-04
-1.166255784881680205e-02,-1.980145134918826280e-02,-2.283878160262940368e-02,-1.416043324395612662e-03,8.123962780747869331e-03,-2.887717874742138507e-02,7.915103895140115919e-02,4.073503754259076006e-04
-1.166255784881680205e-02,-1.980145134918826280e-02,-2.283878160262940368e-02,-1.416043324395612662e-03,8.123962780747869331e-03,-2.887717874742138507e-02,7.915103895140115919e-02,4.073503754259076006e-04
-1.980878951333096133e-02,-3.125892447805121710e-02,6.383797536753048341e-02,-1.477007332090320211e-04,-4.249027335298875309e-03,-2.783214849387559073e-02,6.164736167352285112e-04,3.925512456263159991e-03
-1.441979409624187178e-02,-1.295895301411551792e-01,6.741264807210067822e-02,2.280298425508962314e-03,-4.201558847033499099e-03,-3.164012083879374354e-02,-8.431705439973921287e-03,1.409395796028511082e-02
-2.600403077917038536e-02,-2.552667899090878961e-02,6.049641459962823431e-02,1.294042786769450826e-03,-5.585484872855696510e-03,8.480407113512614115e-02,8.651722564506376251e-03,-7.821198774965049116e-02
-1.663723133488968081e-02,-3.450946835608445507e-02,6.458841056571409944e-02,1.540374951895590516e-03,-2.745770334311892647e-03,-3.778136274763167768e-02,-1.459467840726149388e-03,1.635852515918489319e-02
-1.663723133488968081e-02,-3.450946835608445507e-02,6.458841056571409944e-02,1.540374951895590516e-03,-2.745770334311892647e-03,-3.778136274763167768e-02,-1.459467840726149388e-03,1.635852515918489319e-02
-1.663723133488968081e-02,-3.450946835608445507e-02,6.458841056571409944e-02,1.540374951895590516e-03,-2.745770334311892647e-03,-3.778136274763167768e-02,-1.459467840726149388e-03,1.635852515918489319e-02
2.196238202784828088e-03,-3.737402207333768295e-02,6.233769625828838867e-02,-4.037112306265504963e-03,-1.317659415345919655e-03,-3.209592403003170419e-02,3.612965907018232756e-03,2.628078885299935195e-03
-1.215023081457626206e-02,-1.621307477614876702e-01,-7.378556522007165275e-02,-2.179393185915496007e-04,1.044077825273810323e-01,-8.521487994429290114e-03,-1.703600154526685104e-02,-1.374498792948755654e-02
-1.215023081457626206e-02,-1.621307477614876702e-01,-7.378556522007165275e-02,-2.179393185915496007e-04,1.044077825273810323e-01,-8.521487994429290114e-03,-1.703600154526685104e-02,-1.374498792948755654e-02
3.099328674529621130e-01,-1.979869759601740609e-02,-4.251916593987150814e-03,1.799921291921835779e-03,-1.030550556978721416e-01,6.728632008188638151e-03,-1.101205389518261808e-02,-1.782109153188922088e-02
2.561999347577308406e-01,-7.676303544636857087e-03,-4.520376792118608114e-03,8.033548476077897321e-03,-9.701160420138051077e-02,-1.614930920101858083e-03,4.161869283291359236e-04,8.634655587029364116e-03
9.498023355319744343e-02,-2.004291337574337466e-04,-3.308937390534902453e-04,1.086754637909510910e-03,-1.090084439585574036e-02,-2.897607161148702849e-03,3.274942127039103500e-03,3.375293699532345374e-03
